Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score (0-100),Promotion_Status
EMP4558,Finance,47,145478,2,55,87,No
EMP4559,Sales,24,61943,10,55,78,Yes
EMP4560,Operations,36,138694,16,38,43,No
EMP4561,HR,50,128384,15,50,51,No
EMP4562,Marketing,50,106007,24,49,56,No
EMP4563,Finance,56,138197,15,40,40,No
EMP4564,Marketing,23,75016,14,35,56,No
EMP4565,Finance,42,48244,22,53,41,No
EMP4566,Marketing,42,88027,14,43,45,No
EMP4567,IT,32,139313,6,30,83,No
EMP4568,R&D,41,148351,14,36,97,Yes
EMP4569,Finance,24,63985,17,53,50,No
EMP4570,Marketing,51,128976,18,38,92,Yes
EMP4571,HR,51,26502,20,40,82,Yes
EMP4572,IT,43,78836,19,53,57,No
EMP4573,IT,40,124714,17,52,79,Yes
EMP4574,HR,35,28770,16,45,64,No
EMP4575,Marketing,43,67865,8,48,78,Yes
EMP4576,Sales,48,78811,7,31,67,No
EMP4577,HR,36,29001,20,44,85,Yes
EMP4578,Marketing,57,85848,12,32,55,No
EMP4579,HR,41,77635,9,33,51,No
EMP4580,HR,35,45946,14,49,80,Yes
EMP4581,Finance,37,91134,20,51,91,Yes
EMP4582,Marketing,57,120852,1,57,68,No
EMP4583,Sales,33,116103,10,36,62,No
EMP4584,R&D,39,117044,17,41,60,No
EMP4585,Finance,50,68744,17,33,55,No
EMP4586,HR,38,142729,17,39,92,Yes
EMP4587,R&D,34,147848,4,35,90,No
EMP4588,Operations,56,64159,17,54,87,Yes
EMP4589,R&D,56,120812,18,59,80,Yes
EMP4590,HR,40,48671,20,51,84,Yes
EMP4591,HR,39,41450,23,43,65,No
EMP4592,Marketing,27,39908,2,32,76,No
EMP4593,Marketing,24,82275,8,46,61,No
EMP4594,Finance,54,69358,13,40,90,Yes
EMP4595,Sales,22,74047,23,39,49,No
EMP4596,Finance,25,60518,22,55,46,No
EMP4597,IT,30,82813,20,58,48,No
EMP4598,HR,52,121748,22,50,64,No
EMP4599,R&D,33,133220,15,39,85,Yes
EMP4600,Operations,59,31806,20,39,54,No
EMP4601,HR,25,129733,23,32,52,No
EMP4602,HR,30,65891,9,53,81,Yes
EMP4603,Finance,30,108551,3,55,85,No
EMP4604,Operations,58,64220,3,44,65,No
EMP4605,Operations,47,42158,2,46,60,No
EMP4606,Operations,41,105992,1,56,62,No
EMP4607,Finance,28,52588,14,47,83,Yes
EMP4608,HR,21,87576,17,48,67,No
EMP4609,Finance,48,113027,13,48,90,Yes
EMP4610,Marketing,59,49188,19,41,77,Yes
EMP4611,Marketing,34,117615,23,53,51,No
EMP4612,Finance,41,83830,15,34,63,No
EMP4613,Operations,50,29019,14,53,52,No
EMP4614,HR,41,37419,2,56,79,No
EMP4615,Finance,29,58697,7,45,87,No
EMP4616,Finance,37,109932,17,59,41,No
EMP4617,Finance,25,144712,18,44,93,Yes
EMP4618,IT,51,129568,6,44,78,No
EMP4619,Marketing,58,120428,21,56,51,No
EMP4620,R&D,39,32973,8,35,78,Yes
EMP4621,Operations,56,133001,2,41,90,No
EMP4622,Sales,53,111649,1,31,53,No
EMP4623,R&D,33,147649,16,56,69,No
EMP4624,Operations,34,36136,7,49,80,No
EMP4625,Sales,53,109739,22,38,89,Yes
EMP4626,IT,49,87502,24,33,82,Yes
EMP4627,Finance,56,56285,11,34,87,Yes
EMP4628,IT,30,48039,15,50,58,No
EMP4629,IT,51,91720,13,55,70,No
EMP4630,R&D,26,148168,24,37,82,Yes
EMP4631,HR,21,113263,2,51,89,No
EMP4632,R&D,27,84155,14,39,82,Yes
EMP4633,Marketing,47,41911,24,36,64,No
EMP4634,Sales,41,25916,6,51,43,No
EMP4635,Finance,48,84052,9,43,89,Yes
EMP4636,R&D,36,94110,7,59,90,No
EMP4637,Sales,43,126623,18,59,52,No
EMP4638,Operations,40,42790,24,34,75,Yes
EMP4639,Sales,58,108161,9,45,81,Yes
EMP4640,Operations,45,30206,23,44,93,Yes
EMP4641,R&D,48,146937,4,34,76,No
EMP4642,Marketing,25,110053,9,32,42,No
EMP4643,R&D,41,74950,4,52,55,No
EMP4644,Operations,38,141211,12,58,65,No
EMP4645,Sales,26,81361,4,39,79,No
EMP4646,Sales,49,86451,24,34,95,Yes
EMP4647,Operations,39,62696,20,52,78,Yes
EMP4648,IT,53,106641,14,44,58,No
EMP4649,Marketing,21,126192,24,47,85,Yes
EMP4650,HR,23,93226,24,54,54,No
EMP4651,Finance,41,127395,7,37,71,No
EMP4652,Sales,55,146970,13,50,88,Yes
EMP4653,Finance,23,149121,22,31,60,No
EMP4654,HR,45,71728,8,51,40,No
EMP4655,R&D,58,80401,23,37,45,No
EMP4656,Finance,40,91226,5,52,66,No
EMP4657,HR,54,50103,12,37,62,No
EMP4658,Operations,41,59263,13,33,86,Yes
EMP4659,IT,43,101621,20,59,70,No
EMP4660,Sales,26,75044,14,48,51,No
EMP4661,HR,33,82730,18,52,60,No
EMP4662,Finance,43,50825,24,47,91,Yes
EMP4663,Sales,29,101256,20,59,41,No
EMP4664,IT,37,129177,4,50,44,No
EMP4665,Operations,22,62271,21,58,48,No
EMP4666,R&D,39,102256,18,52,59,No
EMP4667,Sales,39,71732,7,30,85,No
EMP4668,R&D,27,91433,15,49,57,No
EMP4669,HR,40,107630,21,44,61,No
EMP4670,IT,29,126999,6,47,47,No
EMP4671,Finance,37,125990,16,51,73,No
EMP4672,IT,47,48572,20,41,48,No
EMP4673,IT,22,63546,24,30,46,No
EMP4674,Marketing,56,147456,8,36,69,No
EMP4675,IT,39,40150,21,48,57,No
EMP4676,IT,37,79165,16,57,66,No
EMP4677,Sales,25,88690,22,30,55,No
EMP4678,Finance,59,78664,16,53,60,No
EMP4679,Sales,38,107335,3,36,44,No
EMP4680,Sales,27,100199,17,31,94,Yes
EMP4681,HR,37,61948,9,36,68,No
EMP4682,Sales,59,62030,3,48,86,No
EMP4683,Marketing,56,52007,20,42,76,Yes
EMP4684,Marketing,24,125819,7,54,82,No
EMP4685,R&D,58,116207,18,53,61,No
EMP4686,HR,45,115921,12,34,53,No
EMP4687,R&D,25,101772,19,52,96,Yes
EMP4688,R&D,50,47024,16,48,58,No
EMP4689,Operations,32,137408,22,30,74,No
EMP4690,Finance,24,64384,24,30,63,No
EMP4691,Finance,44,107912,17,56,81,Yes
EMP4692,Sales,49,149161,20,47,99,Yes
EMP4693,Sales,29,127674,15,53,45,No
EMP4694,Operations,24,43157,1,30,99,No
EMP4695,Sales,44,110481,2,56,97,No
EMP4696,Finance,34,127120,8,57,42,No
EMP4697,R&D,25,113553,22,34,73,No
EMP4698,IT,38,26756,2,38,84,No
EMP4699,Marketing,39,125677,19,41,89,Yes
EMP4700,IT,32,93112,9,38,41,No
EMP4701,IT,38,116003,9,47,54,No
EMP4702,Finance,37,127488,13,52,76,Yes
EMP4703,IT,50,121741,6,40,54,No
EMP4704,Operations,44,83051,15,30,99,Yes
EMP4705,HR,31,125701,19,48,71,No
EMP4706,Sales,55,89595,21,51,60,No
EMP4707,HR,43,103210,15,54,56,No
EMP4708,R&D,37,68094,18,39,73,No
EMP4709,Marketing,21,133850,7,31,71,No
EMP4710,Sales,35,112889,11,36,89,Yes
EMP4711,IT,52,120385,8,49,86,Yes
EMP4712,Marketing,29,29535,6,31,91,No
EMP4713,Sales,35,81035,8,48,62,No
EMP4714,Operations,48,147815,2,35,74,No
EMP4715,Operations,44,72367,19,39,76,Yes
EMP4716,Operations,55,132472,16,38,82,Yes
EMP4717,Operations,42,42118,7,37,80,No
EMP4718,IT,47,84812,10,55,76,Yes
EMP4719,HR,39,84884,12,59,96,Yes
EMP4720,Sales,32,91168,17,40,72,No
EMP4721,IT,40,38280,7,38,64,No
EMP4722,Operations,21,39746,22,49,85,Yes
EMP4723,R&D,41,127572,8,57,76,Yes
EMP4724,HR,21,78251,7,49,79,No
EMP4725,R&D,30,109821,4,38,60,No
EMP4726,Marketing,52,108583,3,37,85,No
EMP4727,R&D,59,138625,19,57,99,Yes
EMP4728,Marketing,42,35207,15,44,87,Yes
EMP4729,Marketing,38,96127,4,31,77,No
EMP4730,Operations,52,52757,9,53,79,Yes
EMP4731,Marketing,47,41226,13,30,73,No
EMP4732,Finance,48,120268,18,38,58,No
EMP4733,Sales,38,86407,21,38,66,No
EMP4734,Sales,59,52206,16,42,48,No
EMP4735,Operations,49,45256,1,37,44,No
EMP4736,Finance,38,58822,4,56,44,No
EMP4737,R&D,28,66340,18,50,64,No
EMP4738,IT,51,136883,8,34,65,No
EMP4739,R&D,54,77234,20,58,58,No
EMP4740,IT,27,68351,16,32,69,No
EMP4741,Marketing,56,131311,21,50,75,Yes
EMP4742,HR,38,73671,11,33,87,Yes
EMP4743,IT,58,100320,20,46,87,Yes
EMP4744,HR,29,127565,21,45,55,No
EMP4745,Sales,29,60157,21,45,46,No
EMP4746,HR,28,44937,21,54,57,No
EMP4747,Sales,55,79290,19,55,95,Yes
EMP4748,Finance,38,71707,23,59,60,No
EMP4749,Finance,25,36219,19,49,70,No
EMP4750,Operations,34,34399,18,32,40,No
EMP4751,Operations,48,123848,19,35,42,No
EMP4752,Marketing,50,52657,11,30,70,No
EMP4753,IT,24,45047,3,50,64,No
EMP4754,Marketing,59,125543,8,45,92,Yes
EMP4755,Sales,40,101095,20,44,47,No
EMP4756,Marketing,45,110693,19,36,40,No
EMP4757,HR,48,125931,10,31,46,No
EMP4758,Sales,32,97154,16,39,46,No
EMP4759,Operations,22,69891,5,54,47,No
EMP4760,Finance,34,31780,20,57,58,No
EMP4761,Operations,42,52050,9,44,56,No
EMP4762,IT,51,98551,8,35,50,No
EMP4763,Sales,43,93666,11,31,86,Yes
EMP4764,Sales,40,118619,16,53,80,Yes
EMP4765,HR,58,107016,7,53,88,No
EMP4766,IT,24,138135,15,46,50,No
EMP4767,Finance,35,78010,24,57,77,Yes
EMP4768,R&D,44,126012,21,30,80,Yes
EMP4769,Sales,45,63165,20,30,89,Yes
EMP4770,Sales,21,36528,23,57,91,Yes
EMP4771,HR,27,145840,17,33,41,No
EMP4772,Marketing,51,74608,6,49,43,No
EMP4773,Finance,32,30914,15,45,89,Yes
EMP4774,Operations,25,62136,8,37,67,No
EMP4775,IT,58,36179,7,30,72,No
EMP4776,Sales,32,111008,2,55,50,No
EMP4777,Sales,59,37076,13,48,42,No
EMP4778,Operations,38,148911,23,40,79,Yes
EMP4779,Finance,22,49783,6,46,44,No
EMP4780,Marketing,30,141625,5,54,91,No
EMP4781,Sales,35,71716,20,39,60,No
EMP4782,Finance,50,75298,1,41,61,No
EMP4783,Operations,37,79304,18,38,93,Yes
EMP4784,HR,24,104360,15,36,76,Yes
EMP4785,Marketing,27,94835,23,58,99,Yes
EMP4786,IT,51,137424,10,41,50,No
EMP4787,Sales,59,33118,3,44,83,No
EMP4788,Finance,54,101292,5,37,61,No
EMP4789,HR,26,148322,24,46,80,Yes
EMP4790,IT,58,81911,13,34,92,Yes
EMP4791,R&D,54,98489,8,43,52,No
EMP4792,Finance,35,128088,22,31,93,Yes
EMP4793,Finance,34,40185,21,45,91,Yes
EMP4794,IT,26,66792,2,58,42,No
EMP4795,HR,57,105210,9,46,52,No
EMP4796,R&D,52,75613,17,32,67,No
EMP4797,Operations,23,135012,18,52,93,Yes
EMP4798,HR,23,58927,13,30,50,No
EMP4799,Marketing,42,25386,1,56,50,No
EMP4800,Sales,42,117153,12,47,60,No
EMP4801,IT,30,97728,20,47,91,Yes
EMP4802,Operations,23,101281,20,33,60,No
EMP4803,R&D,32,55020,21,44,46,No
EMP4804,IT,49,67678,5,57,56,No
EMP4805,IT,37,111695,8,48,87,Yes
EMP4806,HR,27,86394,15,48,53,No
EMP4807,Sales,33,93945,3,39,72,No
EMP4808,Marketing,22,140377,6,34,50,No
EMP4809,Finance,24,146716,13,48,52,No
EMP4810,Finance,30,81414,12,40,40,No
EMP4811,IT,59,79816,19,36,73,No
EMP4812,Sales,44,80918,18,34,48,No
EMP4813,R&D,37,116281,24,49,52,No
EMP4814,R&D,26,136484,1,41,76,No
EMP4815,Operations,39,140640,7,48,69,No
EMP4816,HR,25,87694,12,44,80,Yes
EMP4817,Sales,52,54455,10,41,84,Yes
EMP4818,Sales,30,129446,12,33,76,Yes
EMP4819,HR,29,63735,11,59,86,Yes
EMP4820,R&D,47,119702,4,41,46,No
EMP4821,R&D,33,130509,19,47,53,No
EMP4822,R&D,39,118608,6,46,87,No
EMP4823,IT,41,139310,9,48,45,No
EMP4824,Sales,44,37109,20,45,73,No
EMP4825,Finance,58,70802,10,40,55,No
EMP4826,HR,24,93020,5,31,90,No
EMP4827,R&D,44,59622,13,45,76,Yes
EMP4828,Operations,55,134935,9,30,75,Yes
EMP4829,R&D,23,142919,2,46,85,No
EMP4830,R&D,24,27597,18,47,98,Yes
EMP4831,Marketing,57,65597,21,58,45,No
EMP4832,IT,55,65954,1,58,47,No
EMP4833,HR,51,94519,24,54,63,No
EMP4834,Marketing,45,81115,21,58,42,No
EMP4835,Marketing,33,129988,12,42,43,No
EMP4836,Operations,24,68151,10,34,71,No
EMP4837,Sales,34,42040,2,54,40,No
EMP4838,Operations,33,69772,9,53,73,No
EMP4839,Sales,47,147431,2,58,84,No
EMP4840,Sales,26,121090,23,56,48,No
EMP4841,HR,37,88832,24,35,51,No
EMP4842,R&D,56,52916,22,30,49,No
EMP4843,HR,55,69871,14,39,49,No
EMP4844,IT,37,146527,11,34,89,Yes
EMP4845,Sales,22,51372,23,57,83,Yes
EMP4846,Marketing,33,86707,11,30,93,Yes
EMP4847,R&D,22,64080,17,52,87,Yes
EMP4848,Finance,48,131242,4,55,62,No
EMP4849,IT,46,67722,13,59,45,No
EMP4850,HR,42,145864,7,40,63,No
EMP4851,Operations,23,54048,16,53,96,Yes
EMP4852,IT,55,110205,1,53,63,No
EMP4853,IT,32,34777,13,36,60,No
EMP4854,R&D,44,79711,1,47,95,No
EMP4855,IT,25,61331,11,50,81,Yes
EMP4856,IT,40,45968,6,49,70,No
EMP4857,Finance,59,78969,20,50,86,Yes
EMP4858,Operations,59,128345,3,39,97,No
EMP4859,Operations,33,36292,12,54,80,Yes
EMP4860,Operations,32,145870,5,44,69,No
EMP4861,Sales,33,65794,9,33,95,Yes
EMP4862,Marketing,30,104459,12,45,73,No
EMP4863,Operations,53,142932,10,44,57,No
EMP4864,IT,36,75192,19,44,51,No
EMP4865,IT,55,52703,5,41,74,No
EMP4866,Operations,23,109193,5,37,46,No
EMP4867,R&D,25,94165,9,37,80,Yes
EMP4868,Operations,46,92650,20,47,79,Yes
EMP4869,IT,31,81516,17,59,64,No
EMP4870,Sales,27,124981,10,35,45,No
EMP4871,HR,30,126398,21,34,40,No
EMP4872,HR,54,116110,1,31,85,No
EMP4873,Operations,23,122885,22,41,55,No
EMP4874,Finance,28,47257,16,55,99,Yes
EMP4875,Operations,51,125588,15,33,87,Yes
EMP4876,R&D,31,128356,23,52,43,No
EMP4877,Operations,27,146750,17,42,68,No
EMP4878,HR,22,108509,20,46,77,Yes
EMP4879,IT,26,116273,13,45,86,Yes
EMP4880,Operations,52,76672,1,38,67,No
EMP4881,IT,40,88308,8,55,61,No
EMP4882,IT,54,102583,5,57,47,No
EMP4883,Finance,36,144336,6,30,71,No
EMP4884,IT,45,47113,23,44,72,No
EMP4885,HR,32,25694,20,41,52,No
EMP4886,Sales,27,147495,14,34,66,No
EMP4887,Sales,59,40588,22,52,57,No
EMP4888,Marketing,37,86756,23,53,57,No
EMP4889,R&D,31,89085,11,47,52,No
EMP4890,Operations,26,136359,6,49,61,No
EMP4891,R&D,43,139384,11,31,53,No
EMP4892,HR,47,86142,13,33,50,No
EMP4893,IT,26,89373,12,44,78,Yes
EMP4894,Sales,58,110603,22,35,89,Yes
EMP4895,R&D,22,31704,2,51,92,No
EMP4896,HR,42,65136,21,41,61,No
EMP4897,Sales,40,92507,3,58,75,No
EMP4898,IT,45,72361,23,47,56,No
EMP4899,R&D,35,83847,4,56,90,No
EMP4900,Sales,49,131359,17,49,71,No
EMP4901,Operations,28,36441,22,33,53,No
EMP4902,Operations,57,122012,6,59,81,No
EMP4903,Marketing,53,143906,7,30,96,No
EMP4904,Marketing,42,39677,15,44,68,No
EMP4905,Sales,25,52818,11,59,45,No
EMP4906,HR,59,26868,24,47,89,Yes
EMP4907,Operations,38,108591,3,43,96,No
EMP4908,HR,58,148962,6,32,43,No
EMP4909,HR,57,92264,2,58,50,No
EMP4910,Sales,50,98168,14,44,84,Yes
EMP4911,HR,51,37043,9,56,79,Yes
EMP4912,Operations,30,96939,18,34,49,No
EMP4913,IT,35,40732,19,56,94,Yes
EMP4914,Marketing,38,80244,12,53,67,No
EMP4915,IT,43,43526,13,51,50,No
EMP4916,HR,53,34340,12,32,74,No
EMP4917,IT,36,129488,12,51,54,No
EMP4918,Operations,58,47394,18,36,47,No
EMP4919,Operations,55,123557,9,35,59,No
EMP4920,HR,54,29102,17,55,89,Yes
EMP4921,Sales,48,126846,21,51,98,Yes
EMP4922,IT,22,44159,16,30,60,No
EMP4923,Sales,50,147366,17,48,40,No
EMP4924,Sales,33,90092,21,36,68,No
EMP4925,Finance,36,31212,24,33,63,No
EMP4926,HR,25,122360,8,41,69,No
EMP4927,Marketing,48,62405,11,49,79,Yes
EMP4928,Operations,59,102061,24,52,74,No
EMP4929,Operations,40,119296,2,54,72,No
EMP4930,HR,44,80186,8,59,59,No
EMP4931,R&D,47,69239,12,56,96,Yes
EMP4932,R&D,50,135804,21,58,55,No
EMP4933,R&D,47,117993,1,58,48,No
EMP4934,Marketing,46,148145,23,47,70,No
EMP4935,Operations,27,138551,13,38,56,No
EMP4936,HR,58,35532,22,48,98,Yes
EMP4937,Operations,25,104054,21,51,70,No
EMP4938,Sales,43,97012,17,33,87,Yes
EMP4939,IT,48,142836,14,30,62,No
EMP4940,IT,54,110279,14,38,45,No
EMP4941,Operations,35,91540,16,56,69,No
EMP4942,Finance,52,133590,17,44,94,Yes
EMP4943,Marketing,46,128021,6,51,46,No
EMP4944,R&D,51,28271,7,37,95,No
EMP4945,Marketing,39,70482,1,44,87,No
EMP4946,Marketing,29,25209,15,44,79,Yes
EMP4947,Sales,49,115999,20,47,81,Yes
EMP4948,Marketing,59,30539,21,36,85,Yes
EMP4949,IT,24,139841,18,51,50,No
EMP4950,Sales,23,44977,13,47,73,No
EMP4951,HR,49,99142,24,45,51,No
EMP4952,Marketing,31,134920,2,31,99,No
EMP4953,Marketing,53,124588,19,33,99,Yes
EMP4954,HR,58,93684,15,49,91,Yes
EMP4955,Marketing,31,124072,12,45,91,Yes
EMP4956,HR,47,148862,15,32,84,Yes
EMP4957,Sales,53,30607,18,53,86,Yes
EMP4958,IT,41,110122,14,59,66,No
EMP4959,HR,59,119786,6,52,97,No
EMP4960,Finance,51,76939,12,31,51,No
EMP4961,HR,58,43594,20,32,52,No
EMP4962,Marketing,22,83382,23,55,47,No
EMP4963,R&D,47,32399,6,54,55,No
EMP4964,R&D,56,146026,9,58,68,No
EMP4965,Sales,31,50117,4,34,74,No
EMP4966,Operations,38,123662,17,31,99,Yes
EMP4967,Sales,21,58617,2,48,68,No
EMP4968,Operations,55,32498,16,53,70,No
EMP4969,R&D,55,127826,24,49,52,No
EMP4970,R&D,51,142232,14,59,51,No
EMP4971,HR,48,136077,8,31,90,Yes
EMP4972,IT,59,141519,14,31,41,No
EMP4973,Finance,21,75624,2,51,72,No
EMP4974,Sales,45,34628,16,53,47,No
EMP4975,Marketing,58,25329,4,52,80,No
EMP4976,Operations,40,63619,1,49,96,No
EMP4977,Marketing,23,32032,23,47,98,Yes
EMP4978,IT,22,73094,20,54,79,Yes
EMP4979,Operations,38,63034,14,49,92,Yes
EMP4980,Sales,30,127658,8,54,88,Yes
EMP4981,HR,25,146123,3,50,80,No
EMP4982,Marketing,29,147666,5,43,71,No
EMP4983,IT,22,111158,6,57,77,No
EMP4984,Sales,54,80264,22,44,67,No
EMP4985,R&D,58,119120,8,41,54,No
EMP4986,R&D,51,72850,6,40,62,No
EMP4987,Sales,30,29722,6,40,63,No
EMP4988,Sales,32,42772,4,59,52,No
EMP4989,Sales,56,111105,7,36,60,No
EMP4990,Operations,41,66679,24,41,93,Yes
EMP4991,Sales,26,93771,19,45,51,No
EMP4992,Marketing,23,29576,7,34,52,No
EMP4993,IT,30,51707,3,31,78,No
EMP4994,Operations,25,124404,8,51,62,No
EMP4995,Sales,46,66632,1,45,89,No
EMP4996,Finance,41,66476,1,52,85,No
EMP4997,Finance,46,142220,14,59,82,Yes
EMP4998,IT,58,55285,6,44,67,No
EMP4999,R&D,46,49154,10,40,53,No
